source,mode,cluster_size,iteration,cluster_id,max_abs_llr,snr_db
rl,ppo | LDPC-DiscreteResidual-v0,24,9,0,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,9,1,12.971507188041635,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,9,2,11.229287384938111,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,9,3,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,9,4,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,9,5,12.971507188041635,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,9,6,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,9,7,12.971507188041635,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,9,8,10.357158812806643,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,9,9,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,9,10,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,9,11,12.971507188041635,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,9,12,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,9,13,12.971507188041635,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,9,14,12.971507188041635,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,9,15,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,9,16,12.971507188041635,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,9,17,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,9,18,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,9,19,10.357158812806643,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,9,20,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,9,21,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,9,22,13.503789683449469,0.0
