source,mode,cluster_size,iteration,cluster_id,max_abs_llr,snr_db
rl,dqn | LDPC-DiscreteMI-v0,48,26,3,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,26,4,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,26,5,12.092320047961632,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,26,6,12.092320047961632,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,26,7,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,26,8,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,26,9,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,26,10,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,26,11,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,27,0,11.81912419305553,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,27,1,11.81912419305553,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,27,2,12.092320047961632,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,27,3,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,27,4,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,27,5,12.092320047961632,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,27,6,12.092320047961632,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,27,7,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,27,8,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,27,9,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,27,10,11.734536745750585,0.0
