source,mode,cluster_size,iteration,cluster_id,max_abs_llr,snr_db
baseline,serial_emulated,48,38,7,11.456458948829152,0.0
baseline,serial_emulated,48,38,8,12.898460306431238,0.0
baseline,serial_emulated,48,38,9,11.66318145706882,0.0
baseline,serial_emulated,48,38,10,11.456458948829152,0.0
baseline,serial_emulated,48,38,11,11.748365585676448,0.0
baseline,serial_emulated,48,39,0,12.898460306431238,0.0
baseline,serial_emulated,48,39,1,11.456458948829152,0.0
baseline,serial_emulated,48,39,2,12.898460306431238,0.0
baseline,serial_emulated,48,39,3,11.66318145706882,0.0
baseline,serial_emulated,48,39,4,11.748365585676448,0.0
baseline,serial_emulated,48,39,5,11.456458948829152,0.0
