source,mode,cluster_size,iteration,cluster_id,max_abs_llr,snr_db
baseline,layered,48,29,0,94.6034326017044,0.0
baseline,layered,48,29,1,94.6034326017044,0.0
baseline,layered,48,29,2,94.6034326017044,0.0
baseline,layered,48,29,3,94.6034326017044,0.0
baseline,layered,48,29,4,94.6034326017044,0.0
baseline,layered,48,29,5,94.6034326017044,0.0
baseline,layered,48,29,6,94.6034326017044,0.0
baseline,layered,48,29,7,94.6034326017044,0.0
baseline,layered,48,29,8,94.6034326017044,0.0
baseline,layered,48,29,9,94.6034326017044,0.0
baseline,layered,48,29,10,94.6034326017044,0.0
baseline,layered,48,29,11,94.6034326017044,0.0
baseline,layered,48,30,0,99.77564352338973,0.0
baseline,layered,48,30,1,99.77564352338973,0.0
baseline,layered,48,30,2,99.77564352338973,0.0
baseline,layered,48,30,3,99.77564352338973,0.0
baseline,layered,48,30,4,99.77564352338973,0.0
baseline,layered,48,30,5,99.77564352338973,0.0
baseline,layered,48,30,6,99.77564352338973,0.0
baseline,layered,48,30,7,99.77564352338973,0.0
baseline,layered,48,30,8,99.77564352338973,0.0
baseline,layered,48,30,9,99.77564352338973,0.0
baseline,layered,48,30,10,99.77564352338973,0.0
baseline,layered,48,30,11,99.77564352338973,0.0
baseline,layered,48,31,0,99.82362665476602,0.0
baseline,layered,48,31,1,99.82362665476602,0.0
baseline,layered,48,31,2,99.82362665476602,0.0
baseline,layered,48,31,3,99.82362665476602,0.0
baseline,layered,48,31,4,99.82362665476602,0.0
baseline,layered,48,31,5,99.82362665476602,0.0
baseline,layered,48,31,6,99.82362665476602,0.0
baseline,layered,48,31,7,99.82362665476602,0.0
baseline,layered,48,31,8,99.82362665476602,0.0
baseline,layered,48,31,9,99.82362665476602,0.0
baseline,layered,48,31,10,99.82362665476602,0.0
baseline,layered,48,31,11,99.82362665476602,0.0
baseline,layered,48,32,0,99.82475775835853,0.0
baseline,layered,48,32,1,99.82475775835853,0.0
baseline,layered,48,32,2,99.82475775835853,0.0
baseline,layered,48,32,3,99.82475775835853,0.0
baseline,layered,48,32,4,99.82475775835853,0.0
baseline,layered,48,32,5,99.82475775835853,0.0
baseline,layered,48,32,6,99.82475775835853,0.0
